MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
357988000,2024-09-29T00:00:08,39.87561,-73.47994,3.9,247.9,220.0,SEROJA LIMA,IMO9567661,3FTU,70.0,0.0,316.0,46.0,10.2,70.0,A
266282000,2024-09-29T00:00:01,40.36938,-73.80975,10.9,195.5,187.0,ANIARA,IMO9377494,SKJC,70.0,0.0,237.0,32.0,9.4,70.0,A
636017802,2024-09-29T00:00:06,18.18984,-111.86472,17.4,308.0,309.0,GSL ELEFTHERIA,IMO9509140,D5DW8,71.0,0.0,228.0,32.0,9.4,70.0,A
316006910,2024-09-29T00:00:30,44.02542,-66.8007,7.5,160.0,157.0,EIDSVAAG VINLAND,IMO9075371,VYSM,70.0,0.0,81.0,11.0,4.4,70.0,A
477537900,2024-09-29T00:00:27,30.07237,-90.90012,0.0,120.3,306.0,UNI HARMONY,IMO9775165,VRPU6,70.0,1.0,179.0,,6.4,70.0,A
367761740,2024-09-29T00:00:00,28.93866,-95.31965,0.0,360.0,511.0,GENERAL PATTON,,WDJ2788,70.0,3.0,30.0,10.0,2.0,33.0,A
538008589,2024-09-29T00:00:08,27.64813,-82.58408,7.5,127.5,130.0,LEM GLADIOLUS,IMO9845817,V7A2545,70.0,0.0,200.0,32.0,8.4,70.0,A
368269770,2024-09-29T00:00:37,28.87195,-90.82407,6.7,174.1,511.0,GO TRIUMPH,IMO9702182,WDN3239,70.0,0.0,38.0,10.0,3.2,70.0,A
210905000,2024-09-29T00:00:02,40.67565,-74.03741,11.9,246.9,244.0,ARSOS,IMO9395123,5BAQ2,70.0,0.0,166.0,25.0,9.4,70.0,A
241229000,2024-09-29T00:00:54,46.10624,-122.95616,0.0,123.3,122.0,CHIOS LUCK,IMO9643805,SVBQ6,70.0,5.0,179.0,30.0,7.2,70.0,A
