MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
477486300,2024-09-11T00:01:58,28.29116,-86.5341,9.8,320.2,312.0,SAGA FANTASY,IMO9658953,VRLT9,70.0,0.0,199.0,32.0,8.1,70.0,A
353320000,2024-09-11T00:01:41,30.03357,-90.69798,0.2,52.0,146.0,ZENNOH GRAIN PEGASUS,IMO9402017,3FBC9,70.0,1.0,189.0,32.0,5.8,70.0,A
367781000,2024-09-11T00:01:42,36.91263,-76.3277,0.0,184.3,353.0,MISSOURI EXPRESS,IMO9349552,WDM2203,70.0,5.0,306.0,40.0,10.9,70.0,A
369077000,2024-09-11T00:01:46,32.70385,-117.18123,0.0,33.0,108.0,HOS DOMINATOR,IMO9265811,WDA6788,77.0,5.0,73.0,17.0,4.0,77.0,A
373773000,2024-09-11T00:01:37,29.97031,-90.26202,0.2,278.6,168.0,SEAMASTER,IMO9783655,3FJW5,70.0,1.0,180.0,30.0,6.7,70.0,A
636020898,2024-09-11T00:01:00,28.7985,-79.90977,1.3,40.7,126.0,MSC DORINE,IMO9301328,5LBG5,70.0,0.0,293.0,32.0,11.3,70.0,A
440258000,2024-09-11T00:01:44,49.1859,-122.92152,0.0,130.7,200.0,GLOVIS SIRIUS,IMO9749582,D7HG,70.0,5.0,199.0,35.0,9.3,70.0,A
368270970,2024-09-11T00:00:58,33.73335,-118.26748,0.0,275.9,511.0,CARIBBEAN,IMO9694608,WDN3363,70.0,5.0,66.0,14.0,3.3,70.0,A
372213000,2024-09-11T00:00:44,23.76075,-113.00958,11.4,122.3,123.0,GEMINI OCEAN,IMO9798832,H3DT,70.0,0.0,229.0,32.0,7.8,70.0,A
564902000,2024-09-11T00:02:34,45.64069,-122.71762,0.0,22.4,296.0,CAPRICORNUS LEADER,IMO9283863,9V2816,70.0,5.0,199.0,32.0,8.4,70.0,A
248296000,2024-09-11T00:01:23,29.24066,-94.48268,0.2,209.3,101.0,TOXOTIS,IMO9563419,9HA2301,70.0,1.0,190.0,32.0,6.5,70.0,A
