,Port hub,Year,latitude,longitude,Major/Minor ports,Loaded InBound DOMESTIC,Empty InBound DOMESTIC,Loaded OutBound DOMESTIC,Empty OutBound DOMESTIC,Total DOMESTIC,Loaded InBound FOREIGN,Loaded OutBound  FOREIGN,Total OutBound  FOREIGN,Total Loaded Grand,Count of Event_Amphetamines,Count of Event_Anabolic steroids,Count of Event_Barbiturates,Count of Event_Benzodiazepines,Count of Event_Cannabis,Count of Event_Class A,Count of Event_Class B,Count of Event_Class C,Count of Event_Classification Unknown,Count of Event_Cocaine,Count of Event_Crack,Count of Event_Ecstasy,Count of Event_GHB,Count of Event_Ketamine,Count of Event_LSD,Count of Event_Mephedrone,Count of Event_Methadone,Count of Event_Morphine,Count of Event_Nitrous Oxide,Count of Event_Other Class A,Count of Event_Other Class B,Count of Event_Other Class C,Count of Event_Temazepam,Count of Event_Unnamed: 24,Sum Qty (kg)_Amphetamines,Sum Qty (kg)_Anabolic steroids,Sum Qty (kg)_Barbiturates,Sum Qty (kg)_Benzodiazepines,Sum Qty (kg)_Cannabis,Sum Qty (kg)_Class A,Sum Qty (kg)_Class B,Sum Qty (kg)_Class C,Sum Qty (kg)_Classification Unknown,Sum Qty (kg)_Cocaine,Sum Qty (kg)_Crack,Sum Qty (kg)_Ecstasy,Sum Qty (kg)_GHB,Sum Qty (kg)_Ketamine,Sum Qty (kg)_LSD,Sum Qty (kg)_Mephedrone,Sum Qty (kg)_Methadone,Sum Qty (kg)_Morphine,Sum Qty (kg)_Nitrous Oxide,Sum Qty (kg)_Other Class A,Sum Qty (kg)_Other Class B,Sum Qty (kg)_Other Class C,Sum Qty (kg)_Temazepam,Sum Qty (kg)_Unnamed: 24,Sum Qty (lbs)_Amphetamines,Sum Qty (lbs)_Anabolic steroids,Sum Qty (lbs)_Barbiturates,Sum Qty (lbs)_Benzodiazepines,Sum Qty (lbs)_Cannabis,Sum Qty (lbs)_Class A,Sum Qty (lbs)_Class B,Sum Qty (lbs)_Class C,Sum Qty (lbs)_Classification Unknown,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Crack,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_GHB,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_LSD,Sum Qty (lbs)_Mephedrone,Sum Qty (lbs)_Methadone,Sum Qty (lbs)_Morphine,Sum Qty (lbs)_Nitrous Oxide,Sum Qty (lbs)_Other Class A,Sum Qty (lbs)_Other Class B,Sum Qty (lbs)_Other Class C,Sum Qty (lbs)_Temazepam,Sum Qty (lbs)_Unnamed: 24
78,Lancs and Cumbria,2018.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,419.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Lancs and Cumbria,2018.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4703.012,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,419.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Lancs and Cumbria,2018.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6789.4800000000005,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,419.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Lancs and Cumbria,2018.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,97031.62,37926.7,134958.32,167570.975,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,419.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Lancs and Cumbria,2019.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,838.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,60.781249999999986,1.564085,0.0,4.698,0.0,0.0,0.0,0.0,0.0,9.413333999999997,3.980713,9.55463,0.000698,0.049554,0.033,0.0,0.079025,2.255,0.0,0.0,0.0,0.0,0.0,0.0,27.569944026634968,0.7094578657546426,0.0,2.1309794885286353,0.0,0.0,0.0,0.0,0.0,4.269821556549427,1.8056231912982739,4.333912420281045,0.000316607850786,0.0224773430341735,0.014968566011375901,0.0,0.0358451796681514,1.0228520107773675,0.0,0.0,0.0,0.0,0.0,0.0
83,Lancs and Cumbria,2019.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536.437,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,838.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,60.781249999999986,1.564085,0.0,4.698,0.0,0.0,0.0,0.0,0.0,9.413333999999997,3.980713,9.55463,0.000698,0.049554,0.033,0.0,0.079025,2.255,0.0,0.0,0.0,0.0,0.0,0.0,27.569944026634968,0.7094578657546426,0.0,2.1309794885286353,0.0,0.0,0.0,0.0,0.0,4.269821556549427,1.8056231912982739,4.333912420281045,0.000316607850786,0.0224773430341735,0.014968566011375901,0.0,0.0358451796681514,1.0228520107773675,0.0,0.0,0.0,0.0,0.0,0.0
84,Lancs and Cumbria,2019.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7307.189,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,838.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,60.781249999999986,1.564085,0.0,4.698,0.0,0.0,0.0,0.0,0.0,9.413333999999997,3.980713,9.55463,0.000698,0.049554,0.033,0.0,0.079025,2.255,0.0,0.0,0.0,0.0,0.0,0.0,27.569944026634968,0.7094578657546426,0.0,2.1309794885286353,0.0,0.0,0.0,0.0,0.0,4.269821556549427,1.8056231912982739,4.333912420281045,0.000316607850786,0.0224773430341735,0.014968566011375901,0.0,0.0358451796681514,1.0228520107773675,0.0,0.0,0.0,0.0,0.0,0.0
85,Lancs and Cumbria,2019.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,103561.23,37836.76,141397.99,175712.647,161.0,15.0,0.0,104.0,3445.0,0.0,0.0,0.0,0.0,867.0,238.0,838.0,1.0,40.0,3.0,5.0,5.0,5.0,0.0,15.0,89.0,13.0,0.0,207.0,60.781249999999986,1.564085,0.0,4.698,0.0,0.0,0.0,0.0,0.0,9.413333999999997,3.980713,9.55463,0.000698,0.049554,0.033,0.0,0.079025,2.255,0.0,0.0,0.0,0.0,0.0,0.0,27.569944026634968,0.7094578657546426,0.0,2.1309794885286353,0.0,0.0,0.0,0.0,0.0,4.269821556549427,1.8056231912982739,4.333912420281045,0.000316607850786,0.0224773430341735,0.014968566011375901,0.0,0.0358451796681514,1.0228520107773675,0.0,0.0,0.0,0.0,0.0,0.0
86,Lancs and Cumbria,2020.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,16.0,0.0,101.0,3446.0,1656.0,3693.0,160.0,185.0,934.0,406.0,1240.0,0.0,64.0,8.0,9.0,9.0,7.0,0.0,17.0,83.0,41.0,9.0,0.0,61.935171999999994,2.20619,0.0,16.2985,0.0,0.0,0.0,0.0,0.0,15.5365845,1.2783959999999999,23.53543,0.0,1.393314,0.033,0.0,1.246,0.52803,0.0,0.0,0.0,0.0,0.072,0.0,28.09335486387677,1.0007121408678141,0.0,7.392884034436775,0.0,0.0,0.0,0.0,0.0,7.047284566047663,0.579871361050884,10.675504168518838,0.0,0.6319973510174088,0.014968566011375901,0.0,0.5651767651568071,0.2395106639693007,0.0,0.0,0.0,0.0,0.032658689479365996,0.0
87,Lancs and Cumbria,2020.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4067.224,189.0,16.0,0.0,101.0,3446.0,1656.0,3693.0,160.0,185.0,934.0,406.0,1240.0,0.0,64.0,8.0,9.0,9.0,7.0,0.0,17.0,83.0,41.0,9.0,0.0,61.935171999999994,2.20619,0.0,16.2985,0.0,0.0,0.0,0.0,0.0,15.5365845,1.2783959999999999,23.53543,0.0,1.393314,0.033,0.0,1.246,0.52803,0.0,0.0,0.0,0.0,0.072,0.0,28.09335486387677,1.0007121408678141,0.0,7.392884034436775,0.0,0.0,0.0,0.0,0.0,7.047284566047663,0.579871361050884,10.675504168518838,0.0,0.6319973510174088,0.014968566011375901,0.0,0.5651767651568071,0.2395106639693007,0.0,0.0,0.0,0.0,0.032658689479365996,0.0
88,Lancs and Cumbria,2020.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7112.2570000000005,189.0,16.0,0.0,101.0,3446.0,1656.0,3693.0,160.0,185.0,934.0,406.0,1240.0,0.0,64.0,8.0,9.0,9.0,7.0,0.0,17.0,83.0,41.0,9.0,0.0,61.935171999999994,2.20619,0.0,16.2985,0.0,0.0,0.0,0.0,0.0,15.5365845,1.2783959999999999,23.53543,0.0,1.393314,0.033,0.0,1.246,0.52803,0.0,0.0,0.0,0.0,0.072,0.0,28.09335486387677,1.0007121408678141,0.0,7.392884034436775,0.0,0.0,0.0,0.0,0.0,7.047284566047663,0.579871361050884,10.675504168518838,0.0,0.6319973510174088,0.014968566011375901,0.0,0.5651767651568071,0.2395106639693007,0.0,0.0,0.0,0.0,0.032658689479365996,0.0
89,Lancs and Cumbria,2020.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31060.103,189.0,16.0,0.0,101.0,3446.0,1656.0,3693.0,160.0,185.0,934.0,406.0,1240.0,0.0,64.0,8.0,9.0,9.0,7.0,0.0,17.0,83.0,41.0,9.0,0.0,61.935171999999994,2.20619,0.0,16.2985,0.0,0.0,0.0,0.0,0.0,15.5365845,1.2783959999999999,23.53543,0.0,1.393314,0.033,0.0,1.246,0.52803,0.0,0.0,0.0,0.0,0.072,0.0,28.09335486387677,1.0007121408678141,0.0,7.392884034436775,0.0,0.0,0.0,0.0,0.0,7.047284566047663,0.579871361050884,10.675504168518838,0.0,0.6319973510174088,0.014968566011375901,0.0,0.5651767651568071,0.2395106639693007,0.0,0.0,0.0,0.0,0.032658689479365996,0.0
90,Lancs and Cumbria,2021.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,23.0,0.0,126.0,4331.0,1453.0,4621.0,221.0,217.0,730.0,469.0,1248.0,2.0,68.0,12.0,5.0,12.0,4.0,0.0,27.0,117.0,75.0,20.0,0.0,17.61,1.19,0.0,13.96,0.0,0.0,0.0,0.0,0.0,43.39,2.13,23.48,0.05,3.32,0.12,0.0,0.8,0.07,0.0,0.0,0.0,0.0,2.4699999999999998,0.0,7.9877711351616165,0.5397755622284113,0.0,6.332157015721531,0.0,0.0,0.0,0.0,0.0,19.68139634041241,0.9661528970979126,10.650361513548821,0.0226796454717818,1.5059284593263238,0.054431149132276604,0.0,0.3628743275485117,0.031751503660494604,0.0,0.0,0.0,0.0,1.12037448630603,0.0
91,Lancs and Cumbria,2021.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909.128,214.0,23.0,0.0,126.0,4331.0,1453.0,4621.0,221.0,217.0,730.0,469.0,1248.0,2.0,68.0,12.0,5.0,12.0,4.0,0.0,27.0,117.0,75.0,20.0,0.0,17.61,1.19,0.0,13.96,0.0,0.0,0.0,0.0,0.0,43.39,2.13,23.48,0.05,3.32,0.12,0.0,0.8,0.07,0.0,0.0,0.0,0.0,2.4699999999999998,0.0,7.9877711351616165,0.5397755622284113,0.0,6.332157015721531,0.0,0.0,0.0,0.0,0.0,19.68139634041241,0.9661528970979126,10.650361513548821,0.0226796454717818,1.5059284593263238,0.054431149132276604,0.0,0.3628743275485117,0.031751503660494604,0.0,0.0,0.0,0.0,1.12037448630603,0.0
92,Lancs and Cumbria,2021.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7354.065,214.0,23.0,0.0,126.0,4331.0,1453.0,4621.0,221.0,217.0,730.0,469.0,1248.0,2.0,68.0,12.0,5.0,12.0,4.0,0.0,27.0,117.0,75.0,20.0,0.0,17.61,1.19,0.0,13.96,0.0,0.0,0.0,0.0,0.0,43.39,2.13,23.48,0.05,3.32,0.12,0.0,0.8,0.07,0.0,0.0,0.0,0.0,2.4699999999999998,0.0,7.9877711351616165,0.5397755622284113,0.0,6.332157015721531,0.0,0.0,0.0,0.0,0.0,19.68139634041241,0.9661528970979126,10.650361513548821,0.0226796454717818,1.5059284593263238,0.054431149132276604,0.0,0.3628743275485117,0.031751503660494604,0.0,0.0,0.0,0.0,1.12037448630603,0.0
93,Lancs and Cumbria,2021.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34454.337,214.0,23.0,0.0,126.0,4331.0,1453.0,4621.0,221.0,217.0,730.0,469.0,1248.0,2.0,68.0,12.0,5.0,12.0,4.0,0.0,27.0,117.0,75.0,20.0,0.0,17.61,1.19,0.0,13.96,0.0,0.0,0.0,0.0,0.0,43.39,2.13,23.48,0.05,3.32,0.12,0.0,0.8,0.07,0.0,0.0,0.0,0.0,2.4699999999999998,0.0,7.9877711351616165,0.5397755622284113,0.0,6.332157015721531,0.0,0.0,0.0,0.0,0.0,19.68139634041241,0.9661528970979126,10.650361513548821,0.0226796454717818,1.5059284593263238,0.054431149132276604,0.0,0.3628743275485117,0.031751503660494604,0.0,0.0,0.0,0.0,1.12037448630603,0.0
94,Lancs and Cumbria,2022.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,10.0,0.0,105.0,3225.0,0.0,0.0,182.0,0.0,742.0,323.0,812.0,0.0,52.0,7.0,2.0,12.0,3.0,0.0,19.0,93.0,83.0,5.0,303.0,16.840000000000003,1.4,0.0,24.25,0.0,0.0,0.0,0.0,0.0,19.47,2.83,61.66,0.0,1.29,0.06,0.0,1.15,0.11,0.0,0.0,0.0,0.0,0.04,0.0,7.638504594896173,0.6350300732098956,0.0,10.999628053814263,0.0,0.0,0.0,0.0,0.0,8.831453946711907,1.2836679337028605,27.968538795801546,0.0,0.5851348531719751,0.0272155745661381,0.0,0.5216318458509855,0.0498952200379203,0.0,0.0,0.0,0.0,0.0181437163774254,0.0
95,Lancs and Cumbria,2022.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101.027,164.0,10.0,0.0,105.0,3225.0,0.0,0.0,182.0,0.0,742.0,323.0,812.0,0.0,52.0,7.0,2.0,12.0,3.0,0.0,19.0,93.0,83.0,5.0,303.0,16.840000000000003,1.4,0.0,24.25,0.0,0.0,0.0,0.0,0.0,19.47,2.83,61.66,0.0,1.29,0.06,0.0,1.15,0.11,0.0,0.0,0.0,0.0,0.04,0.0,7.638504594896173,0.6350300732098956,0.0,10.999628053814263,0.0,0.0,0.0,0.0,0.0,8.831453946711907,1.2836679337028605,27.968538795801546,0.0,0.5851348531719751,0.0272155745661381,0.0,0.5216318458509855,0.0498952200379203,0.0,0.0,0.0,0.0,0.0181437163774254,0.0
96,Lancs and Cumbria,2022.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215.188,164.0,10.0,0.0,105.0,3225.0,0.0,0.0,182.0,0.0,742.0,323.0,812.0,0.0,52.0,7.0,2.0,12.0,3.0,0.0,19.0,93.0,83.0,5.0,303.0,16.840000000000003,1.4,0.0,24.25,0.0,0.0,0.0,0.0,0.0,19.47,2.83,61.66,0.0,1.29,0.06,0.0,1.15,0.11,0.0,0.0,0.0,0.0,0.04,0.0,7.638504594896173,0.6350300732098956,0.0,10.999628053814263,0.0,0.0,0.0,0.0,0.0,8.831453946711907,1.2836679337028605,27.968538795801546,0.0,0.5851348531719751,0.0272155745661381,0.0,0.5216318458509855,0.0498952200379203,0.0,0.0,0.0,0.0,0.0181437163774254,0.0
97,Lancs and Cumbria,2022.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33621.778,164.0,10.0,0.0,105.0,3225.0,0.0,0.0,182.0,0.0,742.0,323.0,812.0,0.0,52.0,7.0,2.0,12.0,3.0,0.0,19.0,93.0,83.0,5.0,303.0,16.840000000000003,1.4,0.0,24.25,0.0,0.0,0.0,0.0,0.0,19.47,2.83,61.66,0.0,1.29,0.06,0.0,1.15,0.11,0.0,0.0,0.0,0.0,0.04,0.0,7.638504594896173,0.6350300732098956,0.0,10.999628053814263,0.0,0.0,0.0,0.0,0.0,8.831453946711907,1.2836679337028605,27.968538795801546,0.0,0.5851348531719751,0.0272155745661381,0.0,0.5216318458509855,0.0498952200379203,0.0,0.0,0.0,0.0,0.0181437163774254,0.0
98,Lancs and Cumbria,2023.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,17.0,0.0,88.0,3311.0,0.0,0.0,0.0,0.0,873.0,0.0,810.0,0.0,128.0,3.0,3.0,10.0,3.0,0.0,29.0,37.0,105.0,2.0,48.0,20.470000000000002,3.43,0.0,141.06,0.0,0.0,0.0,0.0,0.0,58.82,0.0,24.729119999999998,0.0,0.96,0.04,0.0,0.30000000000000004,0.11,0.0,0.0,0.0,0.0,0.14,0.0,9.285046856147545,1.5558236793642444,0.0,63.98381580499134,0.0,0.0,0.0,0.0,0.0,26.680334933004332,0.0,11.216953488583068,0.0,0.4354491930582139,0.0181437163774254,0.0,0.1360778728306917,0.0498952200379202,0.0,0.0,0.0,0.0,0.0635030073209895,0.0
99,Lancs and Cumbria,2023.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5282.942,123.0,17.0,0.0,88.0,3311.0,0.0,0.0,0.0,0.0,873.0,0.0,810.0,0.0,128.0,3.0,3.0,10.0,3.0,0.0,29.0,37.0,105.0,2.0,48.0,20.470000000000002,3.43,0.0,141.06,0.0,0.0,0.0,0.0,0.0,58.82,0.0,24.729119999999998,0.0,0.96,0.04,0.0,0.30000000000000004,0.11,0.0,0.0,0.0,0.0,0.14,0.0,9.285046856147545,1.5558236793642444,0.0,63.98381580499134,0.0,0.0,0.0,0.0,0.0,26.680334933004332,0.0,11.216953488583068,0.0,0.4354491930582139,0.0181437163774254,0.0,0.1360778728306917,0.0498952200379202,0.0,0.0,0.0,0.0,0.0635030073209895,0.0
100,Lancs and Cumbria,2023.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5654.07,123.0,17.0,0.0,88.0,3311.0,0.0,0.0,0.0,0.0,873.0,0.0,810.0,0.0,128.0,3.0,3.0,10.0,3.0,0.0,29.0,37.0,105.0,2.0,48.0,20.470000000000002,3.43,0.0,141.06,0.0,0.0,0.0,0.0,0.0,58.82,0.0,24.729119999999998,0.0,0.96,0.04,0.0,0.30000000000000004,0.11,0.0,0.0,0.0,0.0,0.14,0.0,9.285046856147545,1.5558236793642444,0.0,63.98381580499134,0.0,0.0,0.0,0.0,0.0,26.680334933004332,0.0,11.216953488583068,0.0,0.4354491930582139,0.0181437163774254,0.0,0.1360778728306917,0.0498952200379202,0.0,0.0,0.0,0.0,0.0635030073209895,0.0
101,Lancs and Cumbria,2023.0,53.45308333333334,-3.0247777777777776,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28550.922,123.0,17.0,0.0,88.0,3311.0,0.0,0.0,0.0,0.0,873.0,0.0,810.0,0.0,128.0,3.0,3.0,10.0,3.0,0.0,29.0,37.0,105.0,2.0,48.0,20.470000000000002,3.43,0.0,141.06,0.0,0.0,0.0,0.0,0.0,58.82,0.0,24.729119999999998,0.0,0.96,0.04,0.0,0.30000000000000004,0.11,0.0,0.0,0.0,0.0,0.14,0.0,9.285046856147545,1.5558236793642444,0.0,63.98381580499134,0.0,0.0,0.0,0.0,0.0,26.680334933004332,0.0,11.216953488583068,0.0,0.4354491930582139,0.0181437163774254,0.0,0.1360778728306917,0.0498952200379202,0.0,0.0,0.0,0.0,0.0635030073209895,0.0
102,North East,2018.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.7139999999999,656.0,65.0,3.0,453.0,9619.0,0.0,0.0,0.0,0.0,2032.0,410.0,1244.0,2.0,112.0,11.0,12.0,65.0,36.0,0.0,116.0,543.0,310.0,19.0,2922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,North East,2018.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403.876,656.0,65.0,3.0,453.0,9619.0,0.0,0.0,0.0,0.0,2032.0,410.0,1244.0,2.0,112.0,11.0,12.0,65.0,36.0,0.0,116.0,543.0,310.0,19.0,2922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,North East,2018.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28835.926,656.0,65.0,3.0,453.0,9619.0,0.0,0.0,0.0,0.0,2032.0,410.0,1244.0,2.0,112.0,11.0,12.0,65.0,36.0,0.0,116.0,543.0,310.0,19.0,2922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,North East,2019.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.492,656.0,65.0,3.0,453.0,9619.0,0.0,0.0,0.0,0.0,2032.0,410.0,2488.0,2.0,112.0,11.0,12.0,65.0,36.0,0.0,116.0,543.0,310.0,19.0,2922.0,169.256696344,37.963413166799995,0.003,219.82850365000002,0.0,0.0,0.0,0.0,0.0,74.32481783000001,11.03424923,307.93849002,0.000898,2.5031513039999997,1.227,0.0,4.550165,2.7043571122,0.0,0.0,0.0,0.0,0.6121,0.0,76.77363733613957,17.219935030436087,0.0013607787283069,99.71265054748665,0.0,0.0,0.0,0.0,0.0,33.71321036278361,5.005057211673668,139.67871561538954,0.0004073264326732,1.1354116827389755,0.5565584998775298,0.0,2.0639225807622177,1.2266772106757626,0.0,0.0,0.0,0.0,0.2776442198655548,0.0
106,North East,2019.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.892,656.0,65.0,3.0,453.0,9619.0,0.0,0.0,0.0,0.0,2032.0,410.0,2488.0,2.0,112.0,11.0,12.0,65.0,36.0,0.0,116.0,543.0,310.0,19.0,2922.0,169.256696344,37.963413166799995,0.003,219.82850365000002,0.0,0.0,0.0,0.0,0.0,74.32481783000001,11.03424923,307.93849002,0.000898,2.5031513039999997,1.227,0.0,4.550165,2.7043571122,0.0,0.0,0.0,0.0,0.6121,0.0,76.77363733613957,17.219935030436087,0.0013607787283069,99.71265054748665,0.0,0.0,0.0,0.0,0.0,33.71321036278361,5.005057211673668,139.67871561538954,0.0004073264326732,1.1354116827389755,0.5565584998775298,0.0,2.0639225807622177,1.2266772106757626,0.0,0.0,0.0,0.0,0.2776442198655548,0.0
107,North East,2019.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28156.294,656.0,65.0,3.0,453.0,9619.0,0.0,0.0,0.0,0.0,2032.0,410.0,2488.0,2.0,112.0,11.0,12.0,65.0,36.0,0.0,116.0,543.0,310.0,19.0,2922.0,169.256696344,37.963413166799995,0.003,219.82850365000002,0.0,0.0,0.0,0.0,0.0,74.32481783000001,11.03424923,307.93849002,0.000898,2.5031513039999997,1.227,0.0,4.550165,2.7043571122,0.0,0.0,0.0,0.0,0.6121,0.0,76.77363733613957,17.219935030436087,0.0013607787283069,99.71265054748665,0.0,0.0,0.0,0.0,0.0,33.71321036278361,5.005057211673668,139.67871561538954,0.0004073264326732,1.1354116827389755,0.5565584998775298,0.0,2.0639225807622177,1.2266772106757626,0.0,0.0,0.0,0.0,0.2776442198655548,0.0
