Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario,Hub Portuario_name
2020-10-01,0.46824950825813266,0.2372163519300195,-0.23386071833576186,0.6063697563860189,0.48319870677183696,0.5409567721886064,0.4173575051546637,0.6735015112857412,1.3874854740914484,3.555507873381152,3.4306328085825957,-0.15907466523504907,3.358795269108692,0.7474711901101783,2.1504875188456034,3.314009353561482,-0.7630687392442883,0.7182630760726781,1.704420815785514,-0.09932183483037549,2.365435615148109,-0.08707904695519444,0.42194674445362845,0.15485629865635728,1.7492140532510028,-0.07600775590827456,-0.3507553027460149,-0.24160081626266286,0.04898346638718821,2.556081315934719,-0.06491721308683794,-0.088765426382085,-0.07869170718401228,-0.11468289670477426,-0.02528796059368808,0.29526916352464344,-0.1765924171812724,-0.359279777401809,-0.24270201876621988,-0.1216581168787153,3.0,Newark/New York
2020-11-01,0.4799374581835126,0.24446133464117192,-0.21591425347076793,0.5287318388331802,0.45013657087327713,0.4692081683970391,0.42813337177277316,0.6735015112857412,1.3874854740914484,0.7558409434916498,2.0280224120715826,0.3887590033040229,1.1063289920708486,0.8269142783363428,7.037959152585611,0.7133598567470982,-0.8144873656506783,0.27931815420369044,2.161693789313457,-0.07206333817549654,0.36660152832360693,-0.07903943912685456,2.8161655438565023,0.08765393959750829,2.9822623191927216,-0.13634909026689465,-0.3457259082097662,-0.280436553800443,0.04715664721804733,2.1133992107713175,-0.060461816590307645,-0.1054912354314505,-0.07666214611225401,-0.07020993035210965,-0.042885230144533604,0.04850608579511715,-0.17695825511604826,-0.260155689806174,-0.2542496134391244,-0.12554210402056526,3.0,Newark/New York
2020-12-01,0.5341570095248266,0.020469363960199098,-0.22287639963949923,0.4341905343474369,0.3905919677355253,0.37586695759860145,0.40841973076226,0.6735015112857412,1.3874854740914484,3.8043671560379964,2.104133053742723,-0.15907466523504907,2.828803203923317,-0.08668123626454831,0.9774943267480015,1.3099794471927508,-0.821832883708734,0.33095873324710073,2.1346507639972883,-0.011194616704167819,0.1650818110379251,-0.08778427571206637,1.2519974685594877,-0.061654871613892784,0.8897636704007839,-0.12324328008945677,-0.3496293631767456,-0.2927966976410975,0.02621193853646969,2.3365847721245325,-0.061108348599686876,-0.10923626279672498,-0.07998031738830325,-0.10837649939523185,-0.017233389325012997,0.34024779288962587,-0.17683683203578746,-0.3052225961698573,-0.2616745648033614,-0.12698602621533334,3.0,Newark/New York
2021-01-01,0.510224540630001,0.09347649743411984,-0.24589116262214472,0.4844354290363053,0.4149790881551433,0.4199380029885978,0.4101233284348659,0.6735015112857412,1.3874854740914484,3.3688634113885185,2.115006002552886,-0.34168588808140643,1.2388270083671922,0.31053420486627387,5.473968229788809,1.2181918178934197,-0.7924508114765111,2.009277552157936,3.0688643658285684,-0.08104398601094179,0.21469608793804698,-0.08827793584187672,0.22398485627775402,-0.013053736121151481,3.287319674303684,-0.12488150636163652,-0.3485060608543081,-0.29014725054032564,0.042986547875979074,2.9978411667123632,-0.06402223997873027,-0.10845561744810797,-0.08088234453130691,-0.11179541588578829,-0.04050898626366643,0.1628294458031859,-0.17681144931981582,-0.3259643745046522,-0.2623954627508644,-0.13043768183396126,3.0,Newark/New York
2021-02-01,0.2640751264132504,-0.11799867359411353,-0.23425752459408333,0.34133341627584557,0.22289431069325913,0.28324712003061664,0.16724654349802326,0.6735015112857412,1.3874854740914484,3.4932930527169406,1.7344527941971848,0.02353655761130827,3.597291698442111,0.6283065577709317,2.5414852495448037,2.0289825433708453,-0.6161583780831744,0.22767757516028014,3.223747147184807,-0.04949677913774962,0.15983162300616602,-0.0760069554723053,2.945092564800517,-0.18960214437486222,3.340024319721625,-0.08856749066165248,-0.3421596362387661,-0.29305691119563765,0.08141676367584384,3.2689839561249463,-0.06258527018705211,-0.10773445884932031,-0.06967143575397557,-0.10128559582902924,-0.09746689536093538,0.5869543438740317,-0.17555652784217787,-0.3490994454584026,-0.26158605209528935,-0.12885835351667135,3.0,Newark/New York
2021-03-01,0.6617031815260598,0.36401108054224657,-0.2327063728570085,0.568133341540522,0.5517898549485314,0.5040284430856325,0.5975761307167637,0.6735015112857412,1.3874854740914484,1.191344688141128,4.137374481243183,0.3887590033040229,1.0533297855523112,0.8269142783363428,1.7594897881464027,2.6561980102496086,-0.7043045947798428,2.035097841679641,1.6663147346581855,-0.09933899889373056,0.8756072580026395,-0.07036512541732992,-0.042569089643269754,-0.14504600102509949,0.7832096330635121,-0.09293609405413175,-0.3358477842809104,-0.2918883157779757,-0.07000463368753243,2.394686798427229,-0.06451172329534512,-0.10688531086040068,-0.07269966973405932,-0.11517453674628511,-0.08885446864504394,0.09262060302462713,-0.17670779077080445,-0.3001253591577511,-0.262728986405218,-0.13242321449041586,3.0,Newark/New York
2021-04-01,0.45503234435731005,0.28827766459281945,-0.22924333642074834,0.4378049983412791,0.3980305488185507,0.37806097877101497,0.42120486449184025,0.6735015112857412,1.3874854740914484,0.1336927368495382,1.6692151013362073,-0.34168588808140643,-0.059653551336976085,3.9251947191567558,0.7819954613984011,3.16102997139593,-0.6308494141992858,5.107712294762555,2.9779014624923645,-0.09202793621997209,0.6881755452688438,-0.08827793584187672,-0.204932568103307,0.21804274971630205,0.3758121188296509,-0.07278318052920077,-0.3440831506754194,-0.2805713917332502,0.08793835919863219,3.0946778772168573,-0.061618743738906696,-0.09669805154198138,-0.08088234453130691,-0.11196695050190461,-0.07397558489760107,0.1442650855057983,-0.1763059790305883,-0.35291611095780395,-0.26220313344246454,-0.1274026540887056,3.0,Newark/New York
2021-05-01,0.6385488285763359,0.4808797309701713,-0.23423948794597782,0.5806609199362006,0.5656063601449027,0.5158881180090876,0.611734739124976,0.6735015112857412,1.3874854740914484,0.880270584820072,3.8111860169382967,-0.15907466523504907,2.298811138737942,6.387930454167854,0.5864965960488009,4.109502140822352,-0.24888247518038945,6.347086191804403,2.707471209330678,-0.07633992253810622,0.2352952006806536,-0.0875021842093176,0.1969561125105831,0.33886440717904426,2.4269119966351114,-0.05143436182557859,-0.2900585998987227,-0.2832586880783188,0.09018826014812181,3.705210280588048,-0.06140831887095598,-0.11223729528805816,-0.07946487330658686,-0.11488983847477252,-0.07814139155209852,1.6320266333534914,-0.17636047714933598,-0.3079059301870362,-0.26262380895007814,-0.1258711122919317,3.0,Newark/New York
2021-06-01,0.5559118344899581,0.1574763551049862,-0.24529595323466252,0.543570367080241,0.4711399758378347,0.4775432062411314,0.4618996557860254,0.6735015112857412,1.3874854740914484,2.0312447671079785,3.398013962152107,0.7539814489967376,9.771699257851727,5.116841042549223,1.3684920574472021,2.181961925536397,0.015556174909615713,1.518692051245538,2.61404984914755,-0.09521398772741553,0.8085798574638501,-0.06620427575178559,1.2450514373954247,0.937263017787625,3.909249628851119,-0.0981238105827009,-0.03812460775859621,-0.29221003435449805,0.06815469765811716,3.726422131460461,-0.06444005765517896,-0.10537023748393504,-0.07416009463225574,-0.1154762297979883,-0.04519164749086685,1.3616560003034153,-0.1764051589596919,-0.11832233501218851,-0.26260629055710255,-0.12679521192372242,3.0,Newark/New York
2021-07-01,0.5720577403508158,0.12994240833578316,-0.22588851987312134,0.571155648667288,0.48993617562066744,0.5083791085791408,0.4666273431071325,0.6735015112857412,1.3874854740914484,5.981885879285387,3.398013962152107,0.5713702261503802,6.56524726348021,7.5795767775603204,0.1954988653496003,2.702091824899274,-0.29295558352872364,2.4482224740269234,3.0098614015023823,-0.013198798629258168,0.2670229619879116,-0.0635244064756723,0.9237974960573809,0.06392740101050069,0.16095063625060588,-0.08201458557293356,-0.28246319166641326,-0.2916659514677324,0.13146569967947003,4.025232552445757,-0.06252691649812596,-0.11123595260539652,-0.07183630089718437,-0.11499403196278087,-0.09022507119740511,0.29174762325762454,-0.17621231146156854,-0.29205945525539573,-0.262801994782345,-0.12498052611319149,3.0,Newark/New York
2021-08-01,0.7046616659952093,0.020394052289605,-0.2451155867536073,0.5933461504848022,-0.47210566299843393,0.5259649171246359,0.5370005991188195,0.6735015112857412,1.3874854740914484,1.6890632534548171,3.6589647335960165,1.6670375632285246,1.2123274051079236,6.070158101263196,0.0,2.243153678402618,-0.4325204266317819,1.9059963940711153,3.4892604866526447,-0.036305385212564094,0.4367790416814517,-0.08143721690021909,-0.05385639028487652,0.42294054472042447,1.2608556673352151,-0.09976203685488065,-0.30213198457319607,-0.2921154112437562,0.11862426309818512,3.8066582630213275,-0.05941482665938659,-0.109971665700646,-0.0797460246238867,-0.1157207301733722,-0.07374608915859174,2.4512647415697746,-0.17658677262297306,-0.2957543041587699,-0.26273180003464264,-0.1279245255196291,3.0,Newark/New York
