Hub Portuario,Date,latitude,longitude,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,Empty Exports_MA,Loaded Exports_MA,Empty Imports_MA,Loaded Imports_MA,Total TEUs_MA,Total Imports_MA,Total Exports_MA,Empty Exports_diff_savgol,Loaded Exports_diff_savgol,Empty Imports_diff_savgol,Loaded Imports_diff_savgol,Total TEUs_diff_savgol,Total Imports_diff_savgol,Total Exports_diff_savgol,Target_B
2.0,2020-10,-1.3851425834676494,1.0990400598702297,-0.7224299952358411,-1.041771625101347,-0.0433937143414544,-0.8402656247068692,-0.8569523605073649,-0.8257689108197429,-0.8267700937273427,-0.7267669109131919,-1.1543234105708176,-0.0713072309495595,-0.8571382502440816,-0.8853376183855713,-0.8479543146885294,-0.860495621815413,-0.0035495235815149345,0.04101925450578263,-0.0012319030656071338,0.004297238805728586,0.006223486332983671,0.003921828419377125,0.008421872306141828,-0.5098075450807438
2.0,2020-11,-1.3851425834676494,1.0990400598702297,-0.7275742062062348,-1.0702695612541542,-0.059013451600836,-0.8425804197327128,-0.8655654543929733,-0.8312558325933427,-0.8383610788490915,-0.7291163887807625,-1.1216893574689821,-0.07027914200754477,-0.8518549805339335,-0.8790200178889567,-0.8426056872648093,-0.8534375106924014,0.00017948901372545037,0.03375770322709945,0.006310421950518479,0.006433874081521188,0.008584163850873551,0.0075617107903063075,0.009269595549926448,-1.434782253906268
2.0,2020-12,-1.3851425834676494,1.0990400598702297,-0.7198849076654046,-1.0489864831442617,-0.0507707034166127,-0.8363012498370274,-0.8557259134652119,-0.8234440706677136,-0.8268026984674882,-0.7262081804359453,-1.088630546544996,-0.05845792283918596,-0.8451812957384947,-0.8687849777521623,-0.8336688821144843,-0.8422989163401724,0.004735429920067753,0.024696956137923266,0.01695054127876739,0.005313005725983953,0.009662798057327254,0.008677098328411448,0.010254190775780568,-1.2879105132063016
2.0,2021-01,-1.3851425834676494,1.0990400598702297,-0.7018801692690265,-1.0805270107890703,0.0007239269246512,-0.8404578834299459,-0.8497095315581032,-0.8168134172437587,-0.8217571149299617,-0.7207354316220643,-1.073785110037487,-0.0418894578894539,-0.841548374907237,-0.861071145199416,-0.8267040796397394,-0.8341542522518098,0.004977150197458033,0.009902480527516362,0.006150497003982834,0.003022627557971114,0.0054043568684836955,0.004212682617389638,0.006433390716514126,-0.6030745212828847
2.0,2021-02,-1.3851425834676494,1.0990400598702297,-0.7109527850455928,-1.0957098435808412,-0.0855273243159527,-0.8326021920050314,-0.8605478078622106,-0.8270509368199778,-0.8327082320263539,-0.71654441268442,-1.0674529047739347,-0.04759625335004092,-0.8384414739423173,-0.8577002135571729,-0.8248666336289071,-0.8292798436000476,0.0046800431948089295,-0.00017924177601383166,-0.01036536105544147,0.0038065304581958647,0.002535722538184182,0.001552136045765289,0.0034813711290429096,-1.4925908140850668
2.0,2021-03,-1.3851425834676494,1.0990400598702297,-0.6973681775040278,-1.059997049385119,-0.0913711983021416,-0.819097939296123,-0.8444222264757272,-0.8151351966195446,-0.8127989625749674,-0.7115320491380572,-1.0710979896306891,-0.05719175014217835,-0.834207936860168,-0.8551941867508452,-0.8227398907888676,-0.8264856173695725,0.004234517780408727,0.0007209837264874622,-0.0053824364054893825,0.0032570550276424903,0.0027568092593281317,0.002050618652853663,0.003388923105421753,-1.839484767498522
2.0,2021-04,-1.3851425834676494,1.0990400598702297,-0.7136221550239273,-1.0396930229929495,-0.0555143418683648,-0.8322215197333395,-0.8505844237477824,-0.8204613979324734,-0.8195644461551724,-0.7087416389015958,-1.0649826819784483,-0.05649192819568412,-0.8321361568602935,-0.852197980621807,-0.8205810038566936,-0.8227262908307887,0.0012993815805468773,0.005038852840549257,0.00681815359468891,0.0017293672140749976,0.0028019853895180622,0.0030939311626658845,0.0023434656979625184,-1.057963114047923
2.0,2021-05,-1.3851425834676494,1.0990400598702297,-0.7218139867793023,-1.0374487352092452,-0.0106391613818272,-0.8265729584493456,-0.8454109744983098,-0.8056713778656246,-0.8251357811275462,-0.7091274547243753,-1.062675132391445,-0.048465619788727016,-0.8301904985827571,-0.8501349928284266,-0.8170264652962758,-0.8223929073628004,-0.0025956110710384918,0.0013515934482620903,-0.002488456216958434,0.002761155694586773,0.00037852070763503263,0.0021682934397557283,-0.0015919943641493314,-2.312773452713739
2.0,2021-06,-1.3851425834676494,1.0990400598702297,-0.7207440773547876,-1.0698327535647083,-0.0549732424251992,-0.8247772619758091,-0.8532870016761748,-0.8131131089631974,-0.8330913377230643,-0.7129002363415275,-1.0605362809465726,-0.059605053658697095,-0.8270543742919297,-0.850850486852041,-0.8162864036401636,-0.8246597519214209,-0.0023188575641754504,0.006045769876392287,-0.003579372816540743,0.002075753346818262,0.00062647341040265,0.0012759834092715674,-0.00011309769238000719,-1.7722584247828985
2.0,2021-07,-1.3851425834676494,1.0990400598702297,-0.7147190823632025,-1.0517579526221243,-0.0486784522363722,-0.8307680437868795,-0.8510777990236973,-0.8176319702876403,-0.823656341043441,-0.7136534958050496,-1.0517459027548293,-0.052235279242781,-0.8266875446482993,-0.8489564850843383,-0.8144026103336961,-0.8228493737248384,-0.0021309929968743083,0.0061117931076131145,0.010094210112255128,-0.001433096521813926,0.0003961983237965085,0.0006987602354048521,4.646175470752082e-05,-1.6681304785341118
