Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Hub Portuario,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Loaded_to_Total_Imports_Ratio
2021-01,36427.75,69147.25,16119.5,77403.2,199097.7,199097.7,105575.0,37.90095694063927,-122.20986401826484,2.0,12.0,,1.0,2.0,,,76.0,18.0,260.0,17.342884302492,11.325366861202,,3.11402945075,0.0079586876582,,,982.2201807018596,92.76611060436,1348.4593655909057,371.0,Oakland,8.671442151246,0.9437805717668333,,3.11402945075,0.0039793438291,,,12.9239497460771,5.153672811353333,5.186382175349637,0.3887699355642983
2021-02,17227.0,79840.0,9262.0,92434.0,198763.0,198763.0,97067.0,29.602093408239703,-94.66715344569288,2.0,1.0,,,1.0,,,26.0,1.0,32.0,0.011243575362,0.01653466965,,,2.6675933702,,,126.321348729808,2.1825763938,280.29351528418,63.0,Houston,0.005621787681,0.01653466965,,,2.6675933702,,,4.858513412684923,2.1825763938,8.759172352630625,0.4650463114362331
2021-02,47259.74999999997,60525.0,5808.25,103648.25,268215.97,268215.97,107784.74999999996,47.449354639175255,-122.42877860824744,0.0,,,,,,,36.0,,130.0,,,,,,,,11.6049350556442,,25.5965945597004,166.0,Seattle/Tacoma,0.0,,,,,,,0.3223593071012278,,0.1968968812284646,0.3864357890397056
2021-02,193956.0,94698.0,2290.0,334176.0,625120.0,625120.0,288654.0,40.6909464495114,-74.15705749185668,132.0,378.0,2.0,286.0,29.0,15.0,300.0,34.0,29.0,3136.0,146.07653110310395,26.794983323480004,0.38360433588,16.212794747479997,3.20552128948,18080.2644302034,1.0846743290399994,19.618495770856,1.41757234466,1886.734557026008,4341.0,Newark/New York,1.1066403871447268,0.07088619926846562,0.19180216794,0.05668809352265733,0.1105352168786207,1205.3509620135599,0.003615581096799998,0.5770145814957647,0.04888180498827586,0.601637294970028,0.5345789608395188
2021-02,28300.75,69525.25,12463.75,80198.75,190488.5,190488.5,97826.0,37.90095694063927,-122.20986401826484,4.0,15.0,1.0,,1.0,1.0,1.0,90.0,12.0,396.0,43.8569325655054,2.5110872104062,0.00110231131,,6.75496370768,594.14579609,0.0026896395964,198.9125829527026,17.289532435088,642.7920728814195,521.0,Oakland,10.96423314137635,0.16740581402708,0.00110231131,,6.75496370768,594.14579609,0.0026896395964,2.2101398105855843,1.4407943695906666,1.6232123052561098,0.42101622932617977
2021-02,13515.0,29787.0,10536.0,28875.0,82713.0,82713.0,43302.0,26.14492877245509,-79.93771224550898,136.0,3.0,,1.0,7.0,,4.0,38.0,,1672.0,1245.896617542504,3.32236628834,,0.006172943336,60.8758255277622,,0.0079807338844,103.6741644498222,,1896.5218027776896,1861.0,Miami/Fort Lauderdale,9.161004540753705,1.1074554294466668,,0.006172943336,8.69654650396603,,0.0019951834711,2.728267485521637,,1.1342833748670391,0.3490986906532226
2021-03,16029.0,32158.0,10212.0,32387.0,90786.0,90786.0,48187.0,26.14492877245509,-79.93771224550898,41.0,13.0,,3.0,12.0,1.0,15.0,36.0,2.0,2308.0,76.716678393022,2.761069369288,,3.3069559762262,63.0301607058,123.899791244,0.0129411347794,43.283576360722,20.4588979136,1593.0581005893814,2431.0,Miami/Fort Lauderdale,1.8711384973907803,0.21238995148369233,,1.1023186587420668,5.25251339215,123.899791244,0.0008627423186266666,1.2023215655756112,10.2294489568,0.6902331458359539,0.3567400259951975
2021-03,267542.0,126699.0,2376.0,393159.0,789776.0,789776.0,394241.0,40.6909464495114,-74.15705749185668,58.0,820.0,4.0,94.0,34.0,11.0,382.0,22.0,99.0,1869.0,17.397558943468,62.86260938668002,0.55997414548,1.04058187664,28.87394245414,5420.48138494518,1.0141264051999996,29.7492437729586,1.9621141318,868.5142998980252,3393.0,Newark/New York,0.2999579128184138,0.07666171876424392,0.13999353637,0.011070019964255318,0.849233601592353,492.7710349950164,0.002654781165445025,1.3522383533163,0.019819334664646464,0.4646946494906502,0.4978107716618383
2021-03,37869.0,106745.0,18524.0,134259.0,297397.0,297397.0,144614.0,29.602093408239703,-94.66715344569288,0.0,,,,5.0,,1.0,35.0,1.0,32.0,,,,,10.74533064988,,0.001322773572,238.937440480124,0.263893327614,4242.837348401863,74.0,Houston,0.0,,,,2.149066129976,,0.001322773572,6.826784013717829,0.263893327614,132.58866713755822,0.4514470556192564
2021-03,28648.7,94143.25,21139.45,97535.75,241467.15,241467.15,122791.95,37.90095694063927,-122.20986401826484,5.0,11.0,1.0,,5.0,,2.0,91.0,16.0,310.0,46.334112680016,0.8086776232422,0.0110231131,,21.1104961751672,,0.023809924296,207.219534846184,29.4758926143048,545.4375253105061,441.0,Oakland,9.2668225360032,0.07351614756747273,0.0110231131,,4.22209923503344,,0.011904962148,2.2771377455624613,1.84224328839405,1.7594758880984067,0.40392968567359994
2021-03,51241.50000000006,72874.75,8435.0,142931.0,339321.96,339321.96,124116.25000000006,47.449354639175255,-122.42877860824744,0.0,,1.0,,1.0,,,58.0,2.0,81.0,,,0.002645547144,,0.0082893810512,,,284.6882981997928,0.001322773572,17.193036103010602,143.0,Seattle/Tacoma,0.0,,0.002645547144,,0.0082893810512,,,4.908418934479187,0.000661386786,0.21225970497543953,0.42122531651060835
2021-04,229295.0,121671.0,2568.0,359265.0,712799.0,712799.0,350966.0,40.6909464495114,-74.15705749185668,24.0,366.0,,10.0,112.0,6.0,448.0,32.0,218.0,2936.0,36.2727221055386,53.4180060826,,0.21605301676,238.04633201711997,3403.2979847202,1.3395727963643989,16.531186346260398,7.235571438840001,1930.5884692585228,4152.0,Newark/New York,1.5113634210641083,0.14595083629125682,,0.021605301676,2.125413678724285,567.2163307867,0.002990117849027676,0.5165995733206374,0.033190694673577985,0.657557380537644,0.5040200673682202
2021-04,40809.0,91766.0,14431.0,128834.0,275840.0,275840.0,132575.0,29.602093408239703,-94.66715344569288,2.0,5.0,2.0,,1.0,,,86.0,,74.0,0.0420201071371999,6.267742108659999,0.200841120682,,1.18829159218,,,507.71400719742405,,566.5265925538067,170.0,Houston,0.02101005356859995,1.2535484217319999,0.100420560341,,1.18829159218,,,5.903651246481675,,7.655764764240631,0.4670606148491879
2021-04,25659.0,80289.5,14002.75,101886.25,221837.5,221837.5,105948.5,37.90095694063927,-122.20986401826484,0.0,9.0,,,2.0,1.0,,75.0,18.0,280.0,,0.615971560028,,,0.082232423726,0.0748028454966,,183.3642394166644,119.34504091108002,477.7742619838712,385.0,Oakland,0.0,0.06844128444755555,,,0.041116211863,0.0748028454966,,2.444856525555525,6.630280050615557,1.706336649942397,0.45928325914239027
2021-04,581228.25,238517.5,16131.75,857277.85,1693154.35,1693154.35,819745.75,33.804338012958965,-118.37905453563714,4.0,1.0,,2.0,9.0,,1.0,94.0,11.0,372.0,0.610019078954,4.40924524e-05,,0.019621141318,113.51050714725,,0.074295782294,545.4654799253276,20.02348494615,1934.185707895126,494.0,Los Angeles/Long Beach,0.1525047697385,4.40924524e-05,,0.009810570659,12.612278571916667,,0.074295782294,5.8028242545247615,1.8203168132863636,5.199423945954639,0.5063199642726016
2021-04,13021.0,33506.0,12200.0,28974.0,87701.0,87701.0,46527.0,26.14492877245509,-79.93771224550898,42.0,11.0,,,22.0,,2.0,41.0,2.0,1546.0,775.3348666448676,9.1046725423022,,,141.85423786128,,0.005070632026,93.1537273534084,3.31134317524,2163.690979142746,1666.0,Miami/Fort Lauderdale,18.460353967734942,0.8276975038456545,,,6.447919902785455,,0.002535316013,2.2720421305709366,1.65567158762,1.399541383662837,0.33037251570677645
2021-05,263257.0,134458.0,2291.0,396417.0,796693.0,796693.0,397715.0,40.6909464495114,-74.15705749185668,48.0,760.0,1.0,188.0,174.0,5.0,572.0,84.0,266.0,2716.0,76.77488043019,30.597560510908405,0.02425084882,2.2569603609988,307.65067737575987,13559.090499786,1.684331681679998,103.2425213870524,5.983345790680001,1945.7177360807289,4814.0,Newark/New York,1.5994766756289582,0.04025994804066895,0.02425084882,0.012005108303185106,1.7681073412399992,2711.8180999572,0.0029446358071328637,1.2290776355601476,0.02249378116796993,0.7163909190282507,0.4975781135267914
2021-05,11505.0,33655.0,14688.0,30443.0,90291.0,90291.0,45160.0,26.14492877245509,-79.93771224550898,44.0,5.0,,,24.0,,14.0,94.0,4.0,1360.0,48.71995527938,0.415130439346,,,125.3768883994,,0.0179235819006,183.65229540819365,5.3817483701344,1244.5852639156756,1545.0,Miami/Fort Lauderdale,1.107271710895,0.0830260878692,,,5.224037016641667,,0.001280255850042857,1.9537478234914218,1.3454370925336,0.9151362234674085,0.3371653874694045
2021-05,40113.2,74726.25,19008.95,92559.5,226407.9,226407.9,114839.45,37.90095694063927,-122.20986401826484,5.0,20.0,,,2.0,3.0,,55.0,13.0,258.0,18.745244751074,2.718740614984,,,0.481048655684,1081.704261446336,,126.743093037014,67.214754900822,677.8397523357027,356.0,Oakland,3.7490489502148003,0.1359370307492,,,0.240524327842,360.56808714877866,,2.3044198734002546,5.170365761601692,2.6272858617662895,0.4088174485077597
2021-05,675428.75,245231.0,18153.9,980450.2,1919263.85,1919263.85,920659.75,33.804338012958965,-118.37905453563714,2.0,,1.0,,2.0,,3.0,21.0,7.0,184.0,0.1618193003079999,,2.2707612986,,2.418911938664,,0.0072091159674,72.058531259224,21.2207273061672,2019.4369654671443,220.0,Los Angeles/Long Beach,0.08090965015399995,,2.2707612986,,1.209455969332,,0.0024030386558,3.431358631391619,3.0315324723095998,10.975200899277958,0.5108470104305877
2021-05,51202.0,95439.0,8633.0,132853.0,288127.0,288127.0,146641.0,29.602093408239703,-94.66715344569288,0.0,3.0,,,1.0,3.0,,54.0,1.0,34.0,,3.2820216943940004,,,0.625892361818,321.12533082920004,,286.788113060438,0.043651527876,36.0013991996952,96.0,Houston,0.0,1.0940072314646667,,,0.625892361818,107.04177694306668,,5.310890982600704,0.043651527876,1.0588646823439765,0.4610918102086927
2021-06,56337.0,84614.0,12188.0,139448.0,292587.0,292587.0,140951.0,29.602093408239703,-94.66715344569288,4.0,,,1.0,1.0,,,41.0,1.0,10.0,306.070403881744,,,0.0220462262,0.7312292306016,,,100.6017141816854,3.5053499658,2.5786148012568,58.0,Houston,76.517600970436,,,0.0220462262,0.7312292306016,,,2.4537003458947657,3.5053499658,0.25786148012568,0.4766035401436154
2021-06,72075.5,56976.0,7639.0,133903.5,344573.04,344573.04,129051.5,47.449354639175255,-122.42877860824744,3.0,5.0,,,,,,55.0,1.0,77.0,0.009038952742,0.0839520293696,,,,,,710.4188937961458,0.00220462262,30.913659302164,141.0,Seattle/Tacoma,0.0030129842473333337,0.01679040587392,,,,,,12.916707159929922,0.00220462262,0.4014760948332987,0.3886070134796385
2021-06,40229.45,71191.5,16001.7,95060.25,222482.9,222482.9,111420.95,37.90095694063927,-122.20986401826484,4.0,22.0,,,10.0,,,146.0,6.0,376.0,8.008953053936,2.6344799384476003,,,98.8073056925888,,,261.38869994787035,16.8873872229738,700.2370426417112,564.0,Oakland,2.002238263484,0.11974908811125456,,,9.88073056925888,,,1.7903335612867832,2.8145645371623,1.862332560217317,0.42726991602500686
2021-06,247964.0,112987.0,1678.0,386771.0,749400.0,749400.0,360951.0,40.6909464495114,-74.15705749185668,85.0,684.0,6.0,752.0,142.0,9.0,320.0,120.0,79.0,2640.0,28.04720897164,59.485127532840025,0.6900468800599999,7.579492567560016,652.3831072199201,20898.72012629,0.93035074564,507.6055838569724,1.81219979364,1797.5549264998665,4837.0,Newark/New York,0.3299671643722353,0.08696656072052635,0.11500781334333332,0.010079112456861723,4.5942472339431,2322.0800140322226,0.002907346080125,4.230046532141436,0.022939237894177216,0.6808920176135858,0.5161075527088337
2021-06,11703.0,31505.0,12230.0,30910.0,86348.0,86348.0,43208.0,26.14492877245509,-79.93771224550898,35.0,13.0,,1.0,15.0,,1.0,51.0,1.0,2108.0,140.275507603098,2.629894323398,,0.52470018356,76.40582660360201,,0.004188782978,81.0900764692208,0.10141264052,1587.5829203126132,2225.0,Miami/Fort Lauderdale,4.007871645802799,0.2022995633383077,,0.52470018356,5.093721773573467,,0.004188782978,1.5900014993964864,0.10141264052,0.7531228274727766,0.3579700745819243
2021-07,75964.0,75457.0,9003.0,137197.0,297621.0,297621.0,151421.0,29.602093408239703,-94.66715344569288,0.0,9.0,,,,,,11.0,,15.0,,0.931673519212,,,,,,25.1508198659364,,9.290941107466,35.0,Houston,0.0,0.10351927991244445,,,,,,2.2864381696305816,,0.6193960738310668,0.4609788959784424
2021-07,606241.75,201390.5,15712.7,852300.85,1675644.8,1675644.8,807632.25,33.804338012958965,-118.37905453563714,1.0,6.0,,,2.0,1.0,1.0,42.0,8.0,192.0,0.318788430852,9.715992348602,,,25.573622392,448.1336399674,0.00220462262,177.03635520293082,23.812790305406,962.4064435517766,253.0,Los Angeles/Long Beach,0.318788430852,1.6193320581003334,,,12.786811196,448.1336399674,0.00220462262,4.215151314355496,2.97659878817575,5.012533560165504,0.5086405245312132
2021-07,34593.9,68149.0,13905.7,94745.75,211394.35,211394.35,102742.9,37.90095694063927,-122.20986401826484,2.0,14.0,1.0,,2.0,12.0,3.0,146.0,24.0,85.0,0.1092170045948,33.3096652118062,0.033951188348,,2.42288025938,2338.443213034,0.0544982711664,231.8082200364728,77.005704418504,139.1137596672628,289.0,Oakland,0.0546085022974,2.3792618008432997,0.033951188348,,1.21144012969,194.87026775283334,0.0181660903888,1.587727534496389,3.2085710174376665,1.63663246667368,0.4481943344275757
2021-07,65369.25,48893.25,5128.0,127165.5,309722.37,309722.37,114262.5,47.449354639175255,-122.42877860824744,1.0,1.0,,,,,,73.0,3.0,43.0,69.556284585524,0.0044974301448,,,,,,113.39463218234278,0.011464037624,8.8840559567188,121.0,Seattle/Tacoma,69.556284585524,0.0044974301448,,,,,,1.5533511257855175,0.003821345874666667,0.20660595248183256,0.4105789969255369
2021-07,12818.0,32705.0,12579.0,29352.0,87454.0,87454.0,45523.0,26.14492877245509,-79.93771224550898,90.0,15.0,,1.0,16.0,,8.0,67.0,1.0,1968.0,326.401433683384,3.798785236522,,0.440924524,50.375847329262,,0.0150355262683999,186.8803699870762,0.3417165061,1814.9347602774687,2166.0,Miami/Fort Lauderdale,3.626682596482045,0.25325234910146666,,0.440924524,3.148490458078875,,0.0018794407835499875,2.7892592535384506,0.3417165061,0.9222229472954617,0.33562787293891644
2021-07,250952.0,111159.0,2754.0,393945.0,758810.0,758810.0,362111.0,40.6909464495114,-74.15705749185668,212.0,684.0,5.0,510.0,204.0,3.0,388.0,78.0,115.0,2962.0,239.7879838869198,32.19630874248,0.77382253962,5.948071828760005,149.26176986447996,2339.435293213,1.1904962147999991,115.43342308886642,2.06573139494,2223.2843536462306,5161.0,Newark/New York,1.131075395693018,0.047070626816491226,0.154764507924,0.011662885938745109,0.731675342472941,779.8117644043333,0.0030682892134020596,1.4799156806264926,0.017962881695130432,0.7506024151405235,0.519161581950686
2021-08,65983.0,85660.0,8652.0,159791.0,320086.0,320086.0,151643.0,29.602093408239703,-94.66715344569288,2.0,1.0,1.0,,,,,24.0,,50.0,3.99257156482,0.031746565728,0.4850169764,,,,,28.8526237534046,,244.9679211024196,78.0,Houston,1.99628578241,0.031746565728,0.4850169764,,,,,1.2021926563918583,,4.899358422048392,0.49921271158376185
2021-08,12818.0,32705.0,12579.0,29352.0,87454.0,87454.0,45523.0,26.14492877245509,-79.93771224550898,26.0,15.0,,,17.0,,,108.0,2.0,1458.0,184.152347910862,1.7789320383042,,,59.212415714746,,,124.28299874780842,0.148591564588,2007.7330649020887,1626.0,Miami/Fort Lauderdale,7.082782611956231,0.11859546922028,,,3.4830832773380003,,,1.150768506924152,0.074295782294,1.3770459978752323,0.33562787293891644
2021-09,612545.0,186500.5,15002.95,838289.15,1652336.6,1652336.6,799045.5,33.804338012958965,-118.37905453563714,4.0,,,,5.0,,,37.0,9.0,208.0,4.372207579984,,,,19.559191422378,,,184.2198755017126,111.274358423784,2812.307664986207,263.0,Los Angeles/Long Beach,1.093051894996,,,,3.9118382844756,,,4.9789155541003405,12.363817602642666,13.520709927818302,0.5073355816242283
2021-09,66234.0,69765.0,10114.0,135387.0,281500.0,281500.0,135999.0,29.602093408239703,-94.66715344569288,1.0,1.0,,,,1.0,,18.0,,15.0,44.0924524,0.002866009406,,,,175.152196526974,,44.7190281948302,,54.573889722266,36.0,Houston,44.0924524,0.002866009406,,,,175.152196526974,,2.4843904552683447,,3.6382593148177333,0.48094849023090586
2021-09,12818.0,32705.0,12579.0,29352.0,87454.0,87454.0,45523.0,26.14492877245509,-79.93771224550898,82.0,16.0,1.0,,26.0,,1.0,88.0,2.0,2054.0,134.46742931070804,5.429324126274,0.0551155655,,130.85758023272,,2.20462262e-05,120.12239084689202,5.036239913128,2471.943871233389,2270.0,Miami/Fort Lauderdale,1.6398466989110736,0.339332757892125,0.0551155655,,5.032983855104616,,2.20462262e-05,1.365027168714682,2.518119956564,1.2034780288380666,0.33562787293891644
2021-09,243367.0,99893.0,1968.0,379190.0,724418.0,724418.0,343260.0,40.6909464495114,-74.15705749185668,48.0,856.0,8.0,38.0,66.0,6.0,294.0,76.0,88.0,2152.0,201.96680099177195,65.31062234392803,0.1984160357999999,0.46737999544,72.99725957082,979.65492591368,0.8157103693999996,660.3645906760107,3.37748185384,1788.798165453224,3632.0,Newark/New York,4.207641687328582,0.07629745600926172,0.024802004474999986,0.012299473564210526,1.1060190844063638,163.27582098561334,0.0027745250659863933,8.689007772052772,0.038380475611818184,0.8312259133146952,0.5234408863391026
2021-09,27234.0,62202.5,11716.5,82119.75,183272.75,183272.75,89436.5,37.90095694063927,-122.20986401826484,2.0,20.0,4.0,,6.0,4.0,1.0,180.0,22.0,246.0,2.258525643059,2.5338168696184,0.1415147259778,,48.762284033684,53.4180060826,0.025573622392,356.7992112924681,179.49777226570842,203.3509071650604,485.0,Oakland,1.1292628215295,0.12669084348092,0.03537868149445,,8.127047338947333,13.35450152065,0.025573622392,1.9822178405137116,8.158989648441292,0.8266297039230097,0.44807397717336594
2021-10,13036.0,37646.0,13936.0,29940.0,94558.0,94558.0,50682.0,26.14492877245509,-79.93771224550898,106.0,42.0,,,51.0,,108.0,130.0,4.0,1120.0,142.0865609929756,12.340154653187998,,,276.533090481246,,0.9722385754199998,253.9163961320948,0.0529550353324,1351.8346428221255,1561.0,Miami/Fort Lauderdale,1.3404392546507131,0.29381320602828565,,,5.422217460416588,,0.009002209031666665,1.95320304716996,0.0132387588331,1.2069952168054692,0.3166310624167178
2021-10,26411.9,63337.75,9124.2,74434.0,173307.85,173307.85,89749.65,37.90095694063927,-122.20986401826484,6.0,32.0,,,4.0,,,324.0,30.0,134.0,78.87698809836,34.1156091029996,,,17.25778586936,,,390.31370799189847,49.5294045205392,892.4688033454448,530.0,Oakland,13.14616468306,1.0661127844687375,,,4.31444646734,,,1.2046719382466002,1.65098015068464,6.660214950339141,0.4294900663761047
2021-11,257190.0,118155.0,1971.0,382074.0,759390.0,759390.0,375345.0,40.6909464495114,-74.15705749185668,34.0,513.0,,66.0,84.0,4.0,330.0,108.0,258.0,4335.0,237.0158032196272,162.85988218464,,0.52470018356,863.19132676694,3467.87138126,1.0516049897400006,241.3983725259252,5.67469862388,3240.866681172887,5732.0,Newark/New York,6.971053035871388,0.31746565728000004,,0.007950002781212122,10.276087223415953,866.967845315,0.003186681787090911,2.235170115980789,0.02199495590651163,0.7476047707434572,0.5031327776241457
2021-11,585593.25,192562.35,12955.4,765837.9,1556947.9,1556947.9,778155.6,33.804338012958965,-118.37905453563714,2.0,6.0,,2.0,10.0,,,70.0,12.0,278.0,0.31746565728,21.359706716132,,0.00440924524,91.510357560008,,,396.8688447053016,41.239229805196,375.9398330642128,380.0,Los Angeles/Long Beach,0.15873282864,3.559951119355333,,0.00220462262,9.1510357560008,,,5.669554924361452,3.436602483766333,1.352301557784938,0.4918840893776857
2021-11,58655.0,94409.0,9004.0,152508.0,314576.0,314576.0,153064.0,29.602093408239703,-94.66715344569288,2.0,24.0,,,,,,24.0,22.0,108.0,29.76240537,7.511722468221202,,,,,,2.3943083502248,36.115245911792,114.2257749100828,180.0,Houston,14.881202685,0.3129884361758834,,,,,,0.09976284792603334,1.6416020868996364,1.0576460639822483,0.48480494379736533
2021-11,13571.0,31605.0,11366.0,34238.0,90780.0,90780.0,45176.0,26.14492877245509,-79.93771224550898,66.0,30.0,,,18.0,,24.0,153.0,8.0,1446.0,367.150355417892,3.208387298886,,,37.836174328964,,0.0826733482499998,412.9961000951256,0.653009220044,1539.7334382285103,1745.0,Miami/Fort Lauderdale,5.562884172998364,0.1069462432962,,,2.1020096849424443,,0.003444722843749992,2.6993209156544156,0.0816261525055,1.0648225713890114,0.37715355805243445
2021-12,60792.0,90660.0,3451.0,148301.0,303204.0,303204.0,151452.0,29.602093408239703,-94.66715344569288,6.0,6.0,,,,,6.0,44.0,4.0,90.0,2.899740132086,0.056879263596,,,,,0.0241185714628,53.88979532328,1.152135781212,37.607114038746,156.0,Houston,0.4832900220143333,0.009479877266,,,,,0.004019761910466667,1.2247680755290908,0.288033945303,0.41785682265273333,0.4891129404625269
2021-12,58153.25,40702.5,4166.0,97284.75,254101.61,254101.61,98855.75,47.449354639175255,-122.42877860824744,0.0,2.0,,2.0,,,4.0,178.0,,172.0,,0.0302915147988,,0.003086471668,,,0.5069750176951998,19.517964979384,,51.06082357729599,358.0,Seattle/Tacoma,0.0,0.0151457573994,,0.001543235834,,,0.12674375442379995,0.10965148864822473,,0.29686525335637204,0.3828576686310646
2022-01,73181.0,86940.0,4737.0,158569.0,323427.0,323427.0,160121.0,29.602093408239703,-94.66715344569288,0.0,2.0,,,2.0,,,56.0,6.0,135.0,,0.003527396192,,,0.004850169764,,,275.341491955136,1.92022630202,5128.030566407915,201.0,Houston,0.0,0.001763698096,,,0.002425084882,,,4.9168123563417145,0.32003771700333333,37.985411603021596,0.4902775587690576
2022-01,264475.0,100663.0,1697.0,398215.0,765050.0,765050.0,365138.0,40.6909464495114,-74.15705749185668,22.0,192.0,,42.0,80.0,12.0,218.0,40.0,309.0,5775.0,44.133458380732,48.921898711372,,0.3836043358799998,396.1265923616,5617.0256961408,0.64374980504,82.65350664642,4.960400895,6614.800415368269,6690.0,Newark/New York,2.0060662900332726,0.25480155578839586,,0.009133436568571424,4.95158240452,468.08547467840003,0.0029529807570642204,2.0663376661605,0.016053077330097087,1.1454199853451548,0.5205084634991177
2022-01,66678.5,37218.5,6519.0,113025.75,272281.4785,272281.4785,103897.0,47.449354639175255,-122.42877860824744,8.0,10.0,,4.0,4.0,,4.0,176.0,15.0,56.0,0.0488103448068,0.1584241814732,,0.109349281952,0.012345886672,,0.010802650838,19.060836479127,0.0829379029643999,15.1229175090568,277.0,Seattle/Tacoma,0.00610129310085,0.01584241814732,,0.027337320488,0.003086471668,,0.0027006627095,0.10830020726776705,0.005529193530959994,0.2700520983760143,0.4151062739289481
2022-02,69202.0,45854.5,3988.0,125851.0,298046.338,298046.338,115056.5,47.449354639175255,-122.42877860824744,2.0,,,,2.0,,,177.0,2.0,140.0,0.003527396192,,,,0.007054792384,,,24.1746350160266,0.0843488614412,30.2314167861788,323.0,Seattle/Tacoma,0.001763698096,,,,0.003527396192,,,0.1365798588476079,0.0421744307206,0.21593869132984858,0.4222531330010839
2022-03,36831.75,69877.75,13478.5,94272.5,214460.5,214460.5,106709.5,37.90095694063927,-122.20986401826484,45.0,24.0,,,,,8.0,126.0,93.0,288.0,39.626592451118405,5.4900835256812,,,,,0.0271609506784,135.9412636246304,242.53139422902177,181.524547978953,584.0,Oakland,0.8805909433581868,0.22875348023671668,,,,,0.0033951188348,1.0788989176557968,2.6078644540755027,0.6302935693713646,0.4395797827571977
2022-03,42740.0,108541.0,4723.0,152553.0,308557.0,308557.0,151281.0,29.602093408239703,-94.66715344569288,2.0,26.0,21.0,,12.0,,,81.0,4.0,124.0,0.3884104131916,2.31705837362,0.1653466964999999,,13.602080640876,,,100.0858765810578,0.03527396192,102.8922509451868,270.0,Houston,0.1942052065958,0.08911762975461539,0.007873652214285709,,1.133506720073,,,1.2356281059389853,0.00881849048,0.8297762172998936,0.49440784036660973
2022-03,77788.0,54740.25,7522.0,126210.75,330906.24,330906.24,132528.25,47.449354639175255,-122.42877860824744,4.0,2.0,,,,,,312.0,2.0,411.0,0.007054792384,0.0733698407936,,,,,,50.6620734840166,0.7261585985756,109.86719189789042,731.0,Seattle/Tacoma,0.001763698096,0.0366849203968,,,,,,0.16237844065389936,0.3630792992878,0.2673167686080059,0.38140939862602774
2022-04,614360.3,221754.0,14489.5,857472.55,1708075.35,1708075.35,836114.3,33.804338012958965,-118.37905453563714,14.0,15.0,,2.0,16.0,,,72.0,40.0,250.0,20.701847326324,51.66753572232,,0.047178924068,222.412030245128,,,837.9774106016192,199.355645960644,481.056151400908,409.0,Los Angeles/Long Beach,1.4787033804517142,3.444502381488,,0.023589462034,13.9007518903205,,,11.638575147244712,4.983891149016101,1.924224605603632,0.5020109622213095
2022-04,20365.25,65781.5,17992.75,84302.5,188442.0,188442.0,86146.75,37.90095694063927,-122.20986401826484,10.0,4.0,,,,,,48.0,45.0,51.0,5.420285173532,0.1141112668112,,,,,,76.1588647777096,477.3863365876561,14.698130822635202,158.0,Oakland,0.5420285173532,0.0285278167028,,,,,,1.5866430162022833,10.608585257503469,0.2881986435810824,0.4473657677163265
2022-04,43155.0,114860.0,13513.0,162965.0,334493.0,334493.0,158015.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,4.0,,,66.0,4.0,117.0,0.0002645547144,0.004850169764,,,27.780008710096,,,41.3497695833628,171.785958248496,105.0281554781214,195.0,Houston,0.0001322773572,0.002425084882,,,6.945002177524,,,0.6265116603539819,42.946489562124,0.8976765425480462,0.4872000310918315
2022-04,16013.0,35331.0,10278.0,36571.0,98193.0,98193.0,51344.0,26.14492877245509,-79.93771224550898,86.0,33.0,,2.0,36.0,,6.0,152.0,14.0,2160.0,1112.9622387092916,13.5831649787964,,0.04850169764,72.125551786872,,0.057761112644,1110.2597682092432,5.710413510324,2087.8142840141704,2489.0,Miami/Fort Lauderdale,12.9414213803406,0.41161105996352726,,0.02425084882,2.003487549635333,,0.009626852107333333,7.304340580323969,0.40788667930885714,0.9665806870435975,0.3724399906306967
2022-04,56461.75,46600.0,4607.0,99290.5,266635.137,266635.137,103061.75,47.449354639175255,-122.42877860824744,0.0,2.0,2.0,2.0,,,2.0,210.0,10.0,85.0,,0.027778245012,0.0049824471212,0.043210603352,,,8.81849048e-05,74.5765850771094,0.0657859389808,24.668117743287404,313.0,Seattle/Tacoma,0.0,0.013889122506,0.0024912235606,0.021605301676,,,4.40924524e-05,0.35512659560528287,0.00657859389808,0.29021314992102826,0.3723834042172769
